"","countyfp","population","latitude","longitude","geo.display.label","median_house_value","total_units","median_rooms","mean_household_size_owners","mean_household_size_renters","built_2005_or_later","built_2000_to_2004","built_1990s","built_1980s","built_1970s","built_1960s","built_1950s","built_1940s","bedrooms_0","bedrooms_1","bedrooms_2","bedrooms_3","bedrooms_4","owners","renters","median_household_income","mean_household_income","vacant_ratio"
"3426","53",4732,36.710924,-121.663385,"Census Tract 105.04, Monterey County, California",296900,1605,4.7,3.14,3.27,1.6,5.9,1.4,34.9,32.6,12,5.4,4.2,0.5,10.1,34.2,49.8,5.4,47.3,52.7,52469,63018,0.14392523364486
"3427","53",4892,36.728359,-121.650088,"Census Tract 105.05, Monterey County, California",190300,1468,4.9,3.38,4.05,1.6,2.5,10.9,27.7,48.6,4.4,4.4,0,2.2,2.5,40.8,41.6,11.2,52.7,47.3,63846,68976,0.055858310626703
"3428","53",4752,36.725424,-121.654393,"Census Tract 105.06, Monterey County, California",220700,1526,4.1,3.2,3.72,0.9,2.6,13.3,18.5,44.1,14.7,5,0.9,2,23.2,46.1,22.5,6.2,28.4,71.6,40186,46860,0.0557011795543906
"3429","53",7304,36.705885,-121.61351,"Census Tract 106.03, Monterey County, California",368100,2152,6.3,3.36,3.95,7.9,17.7,61.4,9.4,3.5,0,0,0,0,5.3,11.2,39.2,28.8,77.8,22.2,87738,100664,0.0408921933085502
"3430","53",5512,36.696158,-121.604659,"Census Tract 106.04, Monterey County, California",294800,1410,5.8,4.26,4.4,3,24.5,57.2,4.8,3.2,2.1,5.1,0,0.9,9.8,7.7,27.8,46.1,65.6,34.4,61055,77377,0.0375886524822695
"3431","53",4219,36.688971,-121.598622,"Census Tract 106.05, Monterey County, California",271100,932,5.9,4.66,4.71,3.8,55.6,37.9,2.8,0,0,0,0,0,0,9.8,27.5,62.1,63.8,36.2,52456,64294,0.0375536480686695
"3432","53",6299,36.671972,-121.604158,"Census Tract 106.06, Monterey County, California",425600,1589,5.5,3.78,4.1,19.8,4.7,12.8,20.4,23.3,5.9,5.6,1.8,0,2.3,16,48.8,25.3,57.6,42.4,54099,73117,0.0302076777847703
"3433","53",4430,36.690705,-121.616697,"Census Tract 106.07, Monterey County, California",304300,941,4.6,4.75,4.87,1.6,7.2,17.5,23.2,28.3,10.5,7,4.7,0,12.4,34,42.5,9.5,36.9,63.1,42194,46210,0.0499468650371945
"3434","53",3646,36.691428,-121.624228,"Census Tract 106.08, Monterey County, California",254800,559,5,4.72,5.55,1.3,20.4,4.7,38.5,23.6,10,1.6,0,0,0,26.5,59.6,8.8,38.5,61.5,53920,65025,0
"3435","53",6769,36.601082,-121.671208,"Census Tract 107.01, Monterey County, California",654100,2507,6.2,2.79,2.77,0,14.3,25.8,20.8,17,13.1,8.1,0.5,0,1.3,7.4,52.6,28.4,93.8,6.2,120114,137292,0.0235341045073793
"3436","53",3911,36.55523,-121.707765,"Census Tract 107.02, Monterey County, California",919100,1642,6.7,2.52,3.16,4,0.6,21.6,23.4,20,8.9,12.1,5.9,0,1.3,16.1,54.3,25.5,89.6,10.4,149539,185084,0.059074299634592
"3437","53",5029,36.508462,-121.445527,"Census Tract 108.04, Monterey County, California",328700,1339,4.9,3.19,4.22,4.9,1.9,7.2,16,14.7,13.9,15.6,6.9,0,4.4,34.7,44.6,12.5,46.5,53.5,44387,53781,0.0746825989544436
"3438","53",5933,36.473067,-121.723363,"Census Tract 110, Monterey County, California",846900,3028,5.3,2.6,2.25,0.3,5.1,9.6,16.2,20.5,12.3,15.9,13.2,4,10.8,28.4,40.1,13,67.3,32.7,82617,138867,0.17107001321004
"3439","53",5188,36.412763,-121.331677,"Census Tract 111.01, Monterey County, California",248300,1427,5.1,3.39,4.48,4.1,5.6,12.1,14.7,26.7,8.8,10.5,2.1,2.8,5.2,30.3,36.8,23.8,49.8,50.2,38333,50227,0.0960056061667835
"3440","53",11454,36.435413,-121.324269,"Census Tract 111.02, Monterey County, California",280600,2908,5.8,4.44,3.26,4.9,33,29.9,7,11.2,5.7,5.7,1.8,0.6,3.7,17.9,27.3,43.8,62.2,37.8,60653,72878,0.113823933975241
"3441","53",6868,36.327158,-121.239155,"Census Tract 112.02, Monterey County, California",229000,1499,5.3,3.92,5.65,27.7,5.2,13.9,13.9,12.6,13.6,3.3,4.3,2,8.5,19.9,33,35.3,49.6,50.4,54077,65630,0.0440293529019346
"3442","53",7173,36.319177,-121.24611,"Census Tract 112.03, Monterey County, California",266300,1523,5,4.5,4.55,23.6,4.3,24.1,23.6,11.8,3.7,3.7,1.6,0,9.5,16.7,45.2,23.1,43.9,56.1,56165,67093,0.0407091267235719
"3443","53",3190,36.320712,-121.255864,"Census Tract 112.04, Monterey County, California",264900,762,5.1,3.68,5.1,16.7,14.6,27.8,16,4.1,0,9.6,3.4,1.3,6.8,8.9,64.4,11.3,66,34,51861,62932,0.0301837270341207
"3444","53",5813,36.212248,-121.127403,"Census Tract 113.02, Monterey County, California",206400,1345,4,3.49,4.16,7.1,0,5.3,22.7,10.7,13.9,14.8,11,9.6,19.3,42.8,25,3.3,28.7,71.3,41563,49919,0.0855018587360595
"3445","53",3775,36.188474,-121.165942,"Census Tract 113.03, Monterey County, California",273300,1347,5.6,3.28,3.29,5.2,8.7,21.7,18.2,22.4,9.9,3.9,2.7,0,2.5,21.7,52.9,18.6,71.2,28.8,65781,86970,0.121752041573868
"3446","53",6688,36.209905,-121.130117,"Census Tract 113.04, Monterey County, California",169600,1506,5.4,5.2,5.65,6.3,20.3,28.1,13.9,10.2,4,7,4.1,0,6.6,16.9,40.4,32.2,55.7,44.3,55168,67546,0.123505976095618
"3447","53",3778,35.946491,-120.975045,"Census Tract 114, Monterey County, California",457300,1499,5.1,2.34,2.93,2.7,10.1,18,17.5,13.2,9.3,8.3,5.8,2.1,6.1,32.2,43.1,12.9,57.7,42.3,72426,82829,0.225483655770514
"3448","53",1913,36.514424,-121.896683,"Census Tract 116.04, Monterey County, California",769100,1134,5.7,1.96,1.7,0,9.6,13.4,11.8,34.6,23.8,6,0,0,11.7,43.3,18.2,17.4,78.6,21.4,93350,171448,0.108465608465608
"3449","53",3563,36.603348,-121.927315,"Census Tract 120, Monterey County, California",644200,1537,4.8,2.34,2.6,0,1.6,0,10.3,19.1,23,31.1,11,1.4,19.5,36.8,29.9,10.7,49.5,50.5,68713,100067,0.126219908913468
"3450","53",2263,36.613249,-121.924966,"Census Tract 121, Monterey County, California",773200,1096,4.8,2.23,1.79,0.8,0,2.3,3,25.1,22.1,23.3,12.8,1.9,13.7,44.2,30.3,7.3,61.1,38.9,80729,88728,0.0985401459854015
"3451","53",2683,36.617183,-121.920282,"Census Tract 122, Monterey County, California",694400,1430,4.8,2.3,2,0,4.5,5.5,3,5.3,11.1,18.7,8.4,2.9,14.5,45.2,28.2,7.6,54.8,45.2,59583,80094,0.154545454545455
"3452","53",1872,36.619896,-121.917644,"Census Tract 123.02, Monterey County, California",712300,1147,4.5,1.89,1.83,0,0,1.7,8,6.6,8.6,15.3,7.4,3.9,21.6,48.3,17,9.2,40,60,78429,84669,0.170880557977332
"3453","53",1682,36.622146,-121.914545,"Census Tract 124.01, Monterey County, California",774300,1289,4.1,1.85,1.82,1.7,3.1,5,1.3,10.9,5.6,11.7,4.3,3,31,47.6,16.7,0.9,32.6,67.4,49831,79497,0.211016291698991
"3454","53",2987,36.627187,-121.929053,"Census Tract 124.02, Monterey County, California",871500,1764,4.5,2.14,2.01,1.4,1,6,2.4,21.3,14.2,25.4,16.4,3.3,18.7,40.5,26.9,5.2,43.6,56.4,78856,101332,0.125850340136054
"3455","53",5082,36.610948,-121.908587,"Census Tract 125.02, Monterey County, California",663200,2825,4.1,2.07,1.84,1.1,1.6,6.4,7.4,23.2,14,24.8,9.4,4.7,21.6,47.2,23.1,3.5,33.2,66.8,61968,67587,0.0704424778761062
"3456","53",2254,36.601088,-121.917677,"Census Tract 126, Monterey County, California",784100,108,5.1,1.95,1.81,0,2.8,7.4,19.4,0,31.5,8.3,10.2,0,18.5,22.2,46.3,13,28.4,71.6,64432,88318,0.37962962962963
"3457","53",3299,36.601043,-121.899911,"Census Tract 127, Monterey County, California",766300,1928,3.3,2.65,1.56,0.3,0.5,7.8,11.4,13.4,20.2,11.5,8.2,11,37.5,25.7,17.7,5.4,20.4,79.6,53453,64889,0.0700207468879668
"3458","53",5154,36.589064,-121.909107,"Census Tract 128, Monterey County, California",786600,2581,5.7,2.16,1.82,0.8,1.6,4.1,12.4,19.8,15.1,28,8.1,0,10.5,27.5,40.9,17.3,70,30,80511,99121,0.104610616040294
"3459","53",2968,36.592766,-121.883408,"Census Tract 130, Monterey County, California",757400,2034,3.6,2.11,1.68,1,1.8,5.6,17.3,31.3,23.3,11.9,4.5,5.3,43.2,35.6,12.3,0.5,12.3,87.7,59508,81477,0.131760078662734
"3460","53",4225,36.574831,-121.835393,"Census Tract 132, Monterey County, California",996600,1892,7.3,2.43,1.76,4.7,18.2,12.6,22.6,12.2,15.1,8,5.3,0,1.3,13.8,38.9,36.3,86.7,13.3,122171,155982,0.130549682875264
"3461","53",5693,36.598504,-121.858488,"Census Tract 133, Monterey County, California",516300,2923,4.1,2.01,2.37,0,2,8.5,8.1,25.6,22.2,19.9,9,1.4,28,46.5,21.7,2.5,27.6,72.4,50633,57226,0.106397536777284
"3462","53",1624,36.594191,-121.840238,"Census Tract 134, Monterey County, California",598300,740,5.4,2.36,2.96,0,1.9,4.1,9.6,6.4,20.5,48,5.8,0,10.8,23.5,46.9,15.1,71.3,28.7,76923,94293,0.0756756756756757
"3463","53",4920,36.604141,-121.832638,"Census Tract 135, Monterey County, California",549700,1748,5.1,3.2,2.86,1.1,0.7,4.2,1.8,24.1,37.1,25.5,3.8,4.6,7.1,24.9,45.4,14.9,65.4,34.6,73894,80210,0.0703661327231121
"3464","53",4396,36.602816,-121.843645,"Census Tract 136, Monterey County, California",418600,1454,4.2,2.23,3.38,0,3.8,4.3,12.5,10.7,25.4,30.9,6.9,7.1,20.5,43.3,28,1.2,39.5,60.5,47830,61403,0.0137551581843191
"3465","53",5131,36.61111,-121.841017,"Census Tract 137, Monterey County, California",452800,1485,4.1,2.94,3.75,1.1,2.4,8.4,11.8,31.6,6.9,31.2,6.5,2.3,20.2,45.9,27,4.6,29.4,70.6,41755,52087,0.0484848484848485
"3466","53",5548,36.612889,-121.831049,"Census Tract 138, Monterey County, California",496900,1653,5.2,3.03,3.78,1.1,0,0.6,0.8,30.2,37.4,27.5,2.3,1.3,1.1,18.1,64.7,14.7,70.1,29.9,62917,68808,0.00725952813067151
"3467","53",2673,36.61897,-121.831929,"Census Tract 139, Monterey County, California",522900,962,5.1,2.39,4.05,0,2.7,4.1,4.4,3.7,23.1,56.8,4.7,1.2,16.5,20.6,53.2,5.8,73.2,26.8,51557,69422,0.0644490644490645
"3468","53",2637,36.606656,-121.850975,"Census Tract 140, Monterey County, California",431000,874,4.3,3.24,2.77,3.9,6.2,5.6,6.2,11.4,15.6,26,18,3.9,23,41.9,30.4,0.8,40.2,59.8,51667,58297,0.0640732265446224
"3469","53",2688,36.660328,-121.765697,"Census Tract 141.05, Monterey County, California",265000,1218,4.8,2.72,2.91,0.7,0,7.5,29.9,18.3,24.6,14.4,4.6,0.7,1.8,84.8,8.5,3.3,5,95,58486,63109,0.0706075533661741
"3470","53",7088,36.632378,-121.818438,"Census Tract 141.07, Monterey County, California",757600,2889,5.5,3.23,3.09,8.3,24.8,2.7,8.8,9.2,16.8,19.2,9.2,0.9,3.3,17.1,56.8,19.7,12.3,87.7,66845,77176,0.134302526825891
"3471","53",5133,36.677243,-121.794943,"Census Tract 142.01, Monterey County, California",439600,1769,5,3.14,3.12,4.1,0,5.1,14.9,20,46.2,7.9,1.5,1.9,12.4,23.7,41.8,17.1,50.1,49.9,42338,65394,0.0797060486150367
"3472","53",4075,36.68108,-121.791,"Census Tract 142.02, Monterey County, California",334800,1580,4.4,2.71,2.64,1.7,8,7.2,18.9,32.2,21.2,4.2,5,3,14.1,38.6,37.3,5.8,37,63,42297,56979,0.0493670886075949
"3473","53",3602,36.691536,-121.802145,"Census Tract 143.01, Monterey County, California",466700,1443,4.8,2.97,2.18,1.7,1.3,7.6,25.8,42.3,12,7.8,1.4,0,15,31.5,33.2,18.8,47.7,52.3,70625,81007,0.036036036036036
"3474","53",4024,36.690854,-121.791636,"Census Tract 143.02, Monterey County, California",516400,1616,4.7,2.97,2.6,0.9,0.6,11,22.8,21.1,30.6,8.5,2.7,5.5,18.1,28.4,33.5,13.5,46.2,53.8,49042,64714,0.0513613861386139
"3475","53",4410,36.657798,-121.648196,"Census Tract 145, Monterey County, California",470800,1568,5,2.89,2.64,3.7,2.5,1.7,8.4,14.3,30,16.7,9.2,3.2,10.8,33.5,35.8,16.2,51.2,48.8,63917,79675,0.0529336734693878
"3476","53",5232,36.865222,-121.737818,"Census Tract 146.01, Monterey County, California",393800,1312,5.1,3.98,4.39,1.4,8.9,17.7,12.3,14,15.2,14.2,9.7,0,6.4,23.6,53.4,16.6,57.1,42.9,55325,68692,0.0861280487804878
"3477","53",6620,36.79016,-121.717681,"Census Tract 147, Monterey County, California",369900,2227,5.5,3.13,3.79,2.4,16.4,11,12.1,36.8,8.4,6.5,3.1,0,2.8,18.6,57.3,19.5,68.8,31.2,64567,76134,0.0318814548720251
"3478","53",6112,36.534923,-121.455696,"Census Tract 148, Monterey County, California",324800,1454,5.7,4.08,4.31,4.3,18.9,41.8,13.5,8.5,3.9,0.6,3.2,0,2.7,17,39.1,31.6,68.7,31.3,71667,84705,0.0811554332874828
"3479","55",3466,38.291871,-122.297592,"Census Tract 2002.01, Napa County, California",434700,1353,4.9,2.15,2.85,0.9,1.8,15.5,7.8,15.4,4.2,17.4,12.8,1.9,13.8,39.4,32.8,11.1,51.1,48.9,42671,61242,0.0465631929046563
"3480","55",2856,38.294292,-122.287379,"Census Tract 2002.02, Napa County, California",483800,1214,4.3,2.66,2.09,1.1,3.4,1.6,16.3,3,3.5,8.8,2,7,25.3,42.5,14.5,3.5,28.9,71.1,44243,57502,0.134266886326194
"3481","55",2497,38.286803,-122.289074,"Census Tract 2002.03, Napa County, California",425000,903,4.9,3.09,2.82,3.7,1.7,3.8,4.2,9,9.3,26.8,18.1,5,13.4,37.2,37.4,6.1,54.5,45.5,61910,71429,0.0465116279069767
"3482","55",5095,38.286799,-122.269801,"Census Tract 2003.01, Napa County, California",430900,1835,4.6,2.66,3.17,2.6,8.7,8.4,15.5,26.5,7.7,14.8,12.7,1.8,13.2,36.2,34.4,14.3,65.9,34.1,59500,75851,0.0659400544959128
"3483","55",2504,38.286174,-122.261213,"Census Tract 2003.02, Napa County, California",459600,919,5.8,3.24,2.8,7.9,5.4,1.5,17.4,13.7,38.6,6.3,9,1.4,2.9,12.6,50.5,27.9,78.9,21.1,88063,85710,0
"3484","55",3618,38.306675,-122.271838,"Census Tract 2004, Napa County, California",685400,1707,5.3,2.24,2.04,3.2,0.4,1.8,9.5,12.4,16,13.4,20.9,5.4,9.9,36,35.3,11.6,62.4,37.6,92804,113203,0.139425893380199
"3485","55",5013,38.310196,-122.300969,"Census Tract 2005.01, Napa County, California",329100,1875,4.3,2.93,3.12,0.5,2.2,8.3,7.8,4.5,15.4,28.4,15.1,1.7,16.7,44.4,32.2,4.4,44.9,55.1,49677,62926,0.00853333333333333
"3486","55",1769,38.30433,-122.290177,"Census Tract 2005.03, Napa County, California",588900,818,4.1,2.68,2.09,1.8,0.5,7,2.6,12.3,5.4,15.3,19.8,9.2,33.6,30.7,24.9,0,21.2,78.8,41389,52400,0.0488997555012225
"3487","55",6431,38.316548,-122.291291,"Census Tract 2005.04, Napa County, California",384600,2389,4.7,2.68,3.1,4.7,14.8,7.7,10.1,23.3,11.3,17.3,7.2,3.9,13.6,33.9,40.7,6.4,48.3,51.7,51908,63842,0.0284637923817497
"3488","55",2460,38.316865,-122.282734,"Census Tract 2005.05, Napa County, California",458800,1075,4.2,3.02,2.12,0,2.4,5,26.8,49.6,14.8,0,0,0,14.7,47.3,23.4,12.9,28.7,71.3,50972,71351,0.0697674418604651
"3489","55",5016,38.332035,-122.312199,"Census Tract 2006.01, Napa County, California",460000,1669,5.8,3.02,3.61,0.7,4.9,9,11.2,24.1,21.5,22.2,0.5,0,1.8,18.6,50.6,26.7,82.8,17.2,75926,88568,0.0329538645895746
"3490","55",4468,38.331483,-122.300396,"Census Tract 2006.02, Napa County, California",602300,1956,5.4,2.23,2.4,3.4,9.3,25.7,23,25.6,9.4,0.9,0,3.9,12.9,20.1,38.5,23.2,54.7,45.3,66530,85303,0.053680981595092
"3491","55",3047,38.309714,-122.330022,"Census Tract 2007.03, Napa County, California",655500,1197,7,2.57,2.39,0.8,3.4,6.8,20.9,30.6,10.1,16.3,1.7,0,1.1,4.7,47.5,35.5,90.4,9.6,99891,139083,0.0476190476190476
"3492","55",4514,38.31563,-122.315308,"Census Tract 2007.04, Napa County, California",426800,1728,4.9,3.15,2.33,0,0.4,12,6.5,10.9,29,36.4,4.7,8.1,14.9,9.7,62.3,4.1,62.1,37.9,70815,75830,0.0844907407407407
"3493","55",2776,38.304724,-122.30969,"Census Tract 2007.05, Napa County, California",592300,1052,5.2,2.7,3.64,2,1,8.6,8.3,13.9,30.2,30.2,3.7,0,11.5,38.1,33.7,15.5,54.4,45.6,58528,80138,0.0427756653992395
"3494","55",3283,38.329539,-122.329423,"Census Tract 2007.06, Napa County, California",576700,1182,6.2,2.73,2.41,3.2,13.9,40.4,5.3,28.1,4.2,0.8,4.1,4.5,0,6.7,49.8,37.1,85.9,14.1,91283,109523,0.0583756345177665
"3495","55",3152,38.323614,-122.320338,"Census Tract 2007.07, Napa County, California",560200,1414,5.2,2.5,2.36,0,22,7.6,12.6,28.4,17.6,10,0,1.3,25.6,16.2,31.3,25.6,50.9,49.1,69375,87062,0.0544554455445545
"3496","55",5481,38.280034,-122.298829,"Census Tract 2008.02, Napa County, California",420100,2397,4.5,2.27,2.06,5,3.8,14.6,27.2,16.1,9.2,20,2.2,1.9,14.1,46.3,25.3,10.5,57.6,42.4,67279,91784,0.0433875677930747
"3497","55",2165,38.29747,-122.327902,"Census Tract 2008.03, Napa County, California",553400,898,5.4,1.98,2.15,1.3,1.6,1.6,21.7,36.2,7.9,13,11.6,1.6,17.8,23.1,26.2,29,57.2,42.8,46917,82278,0.0345211581291759
"3498","55",5566,38.293742,-122.307169,"Census Tract 2008.04, Napa County, California",359100,1786,4.5,2.8,3.54,0,0,10.1,12.6,9.6,23.7,21.4,20.3,0.4,21.3,35.5,42.3,0.4,42.6,57.4,52470,57612,0.0207166853303471
"3499","55",4389,38.185912,-122.245904,"Census Tract 2010.03, Napa County, California",579300,1256,5.5,3.54,2.97,36.5,29.1,7.2,4.6,1,6.4,4.2,5.9,0.8,17.8,15.3,25.7,22.4,59.1,40.9,111382,135064,0.0756369426751592
"3500","55",6081,38.160032,-122.242277,"Census Tract 2010.04, Napa County, California",363900,1956,6.2,3.15,3.24,3.6,53.7,7.4,11.6,17.3,5.9,0,0,0,1.3,28.6,26.1,24,87.7,12.3,78750,91839,0.0434560327198364
"3501","55",2418,38.178834,-122.266105,"Census Tract 2010.05, Napa County, California",397600,692,5.8,4,2.6,9.8,19.8,26.9,2.5,1,11.8,19.9,5.2,3,0.1,12.1,49,24.1,87.9,12.1,79032,111002,0
"3502","55",3283,38.171203,-122.261838,"Census Tract 2010.06, Napa County, California",355400,915,6.2,3.62,3.61,0,13.2,21.1,27.2,3.6,2.6,30.2,0,0.7,0,2.1,59,25.2,76.9,23.1,77438,92687,0.0480874316939891
"3503","55",4089,38.160766,-122.259892,"Census Tract 2010.07, Napa County, California",344100,1107,6.4,3.12,4.45,0,27.6,6.8,38.8,8.1,16.9,1.4,0,1,0,4.8,34.8,42.3,72.9,27.1,71483,82269,0.04516711833785
"3504","55",1996,38.307603,-122.345157,"Census Tract 2011.01, Napa County, California",606000,798,6.5,2.32,2.08,0.4,2.3,9.3,19.7,22.4,22.2,16.3,3.5,0,0,7.1,55.6,24.4,93.8,6.2,104038,143150,0.0350877192982456
"3505","55",2055,38.289779,-122.357313,"Census Tract 2011.02, Napa County, California",894200,977,4.8,2.32,1.75,5.6,3.9,11.9,11.8,8.6,5.1,17.9,12,4,16.3,39.5,28.1,9.7,71.2,28.8,88409,114361,0.175025588536336
"3506","55",4739,38.348845,-122.328206,"Census Tract 2012, Napa County, California",354900,2196,5.3,2.23,2.32,7.6,11.2,13.2,14.8,18.3,14.6,7.7,5.6,1.8,0.6,46.8,35.6,14.4,87.6,12.4,50929,76798,0.109744990892532
"3507","55",2933,38.399645,-122.362104,"Census Tract 2013, Napa County, California",546500,1460,4.8,1.93,2.04,2.8,5.1,20.5,16,26.2,14,4,3.6,2.7,14.7,39.5,33.3,9.7,71.2,28.8,68368,93418,0.148630136986301
"3508","55",3114,38.367455,-122.26286,"Census Tract 2014.01, Napa County, California",914900,2117,6,2.16,1.44,0.2,5.1,18.2,12,23.4,27.9,10.2,2.7,4.2,6.3,25.4,38.1,24.8,79.3,20.7,119681,160640,0.278223901747756
"3509","55",800,38.417751,-122.211396,"Census Tract 2014.03, Napa County, California",872100,450,6.1,2.75,2.67,0,3.1,14.2,13.3,30.7,6.2,9.3,14.7,0,3.1,35.1,18.7,37.3,77.4,22.6,94417,151164,0.34
"3510","55",2287,38.500377,-122.460917,"Census Tract 2016.01, Napa County, California",799300,1045,4.8,2.4,2.46,0,12.5,15.5,12.1,31.5,7.7,9.9,2.2,6.9,12.1,38.4,35.3,7.4,45.9,54.1,60060,82460,0.0287081339712919
"3511","55",5373,38.56382,-122.450997,"Census Tract 2017, Napa County, California",835000,2128,5.3,2.32,2.4,0.5,4.9,8.5,11.5,19,19.7,12.2,8.1,1,17.5,29.1,39.1,9.7,58,42,78375,128407,0.162124060150376
"3512","55",1806,38.567039,-122.264289,"Census Tract 2018, Napa County, California",402300,1050,5.2,2.18,3.1,5.3,11.1,17.4,19.7,22.3,17.6,2.2,1.2,7.2,5.8,30.2,46.8,8.2,69.8,30.2,72500,83852,0.300952380952381
"3513","55",5155,38.582036,-122.582103,"Census Tract 2020, Napa County, California",287000,2212,4.8,2.19,3.06,8.1,4.2,3.7,11.8,37.4,12.7,9.9,1.1,0,20.6,42.6,32.7,3.3,56.8,43.2,51974,76217,0.102169981916817
"3514","57",6677,39.130735,-121.053926,"Census Tract 1.02, Nevada County, California",378100,3013,5.8,2.29,3.07,1.6,2.7,12,45.6,27.9,6.7,1.8,1.3,0.7,3.6,14.9,65.5,13.4,90.6,9.4,70118,86582,0.0653833388649187
"3515","57",7893,39.04874,-121.055066,"Census Tract 1.03, Nevada County, California",435600,3613,6.1,2.43,2.86,3.6,5.2,13.4,27.8,42,4.6,1.8,0.8,0,2.2,13.4,67,13.9,86,14,74107,88777,0.0924439523941323
"3516","57",3190,39.15489,-121.061706,"Census Tract 1.04, Nevada County, California",210600,1763,5.1,2.09,2.31,0,8.8,17.8,22.2,37.1,5.6,2.9,2.4,0,5.5,46.1,36.5,12,87.8,12.2,52566,61945,0.0771412365286444
"3517","57",2792,39.080589,-121.09621,"Census Tract 1.05, Nevada County, California",406100,1238,5.7,2.65,2.56,3.5,7.8,12.1,14.9,31.6,13.1,8.2,4.8,0.9,8.8,33,43.5,9.9,78.6,21.4,57018,70750,0.126009693053312
"3518","57",2700,39.101192,-121.161057,"Census Tract 2, Nevada County, California",554900,1179,5.6,2.55,2.82,4.5,16.9,15.9,28.3,20.8,4.5,5,2.4,1.4,6.7,23.9,39.4,27.5,80.2,19.8,69250,82303,0.0695504664970314
"3519","57",2353,39.176864,-121.099565,"Census Tract 3, Nevada County, California",418000,1064,5.6,2.44,2.78,0.7,8.5,18.6,27.9,29.1,8.5,4.8,2,1.7,4.9,23.5,57.1,10.9,80.8,19.2,75885,93955,0.0855263157894737
"3520","57",5744,39.23722,-121.196671,"Census Tract 4.01, Nevada County, California",432400,3130,6.5,2.12,2.95,0.6,8.8,17.4,42.9,26.2,2.1,1.4,0,0,0.6,20.7,58.5,18.5,77.3,22.7,75056,83812,0.130990415335463
"3521","57",6926,39.211711,-121.193327,"Census Tract 4.02, Nevada County, California",338800,3019,5.3,2.39,2.22,3.7,15.2,10.5,26.9,28.6,9.1,3.1,1,0.6,9.7,32,47.7,10.1,77.6,22.4,51856,64897,0.0533289168598874
"3522","57",6034,39.229729,-121.058886,"Census Tract 5.01, Nevada County, California",338900,2931,4.3,2.06,2.32,3.7,6.7,11.6,13,15.8,10.6,8,9.4,1.1,15.3,46.6,30.3,4.6,59,41,45866,55890,0.111566018423746
"3523","57",4664,39.21587,-121.077044,"Census Tract 5.02, Nevada County, California",323600,2209,4.9,1.91,2.44,3,7.5,8.6,7.2,30.1,8.2,5.2,7.2,2.5,8.6,41.3,36.2,9.6,56.9,43.1,43385,52428,0.0606609325486646
"3524","57",6237,39.216442,-121.045371,"Census Tract 6, Nevada County, California",317000,3082,4.1,2.13,2.25,2.7,9.1,17.7,10.3,23.7,8.6,9.5,4.2,3.4,17.5,51.9,20.3,6.4,29.4,70.6,32276,53591,0.109344581440623
"3525","57",7436,39.218385,-120.969521,"Census Tract 7.01, Nevada County, California",448400,3544,6,2.46,1.69,2.5,7.9,13.8,24.5,31.2,10.1,3.8,2.9,0.8,8.4,27.6,48.2,13.1,85.2,14.8,67196,77838,0.0996049661399549
"3526","57",3968,39.16889,-121.008245,"Census Tract 7.02, Nevada County, California",443900,1868,5.4,2.38,2.18,1,8.7,18.7,20.6,24.8,16,5.6,2.9,1.1,5.5,28.1,48.7,13.5,82.7,17.3,58028,69343,0.107601713062098
"3527","57",4888,39.288392,-120.988293,"Census Tract 8.01, Nevada County, California",552100,2409,5.3,2.3,1.95,2.5,7.1,18.4,19.9,24.7,6.4,6.3,6.2,3.7,8.5,28.9,45,11.9,74.6,25.4,52119,81355,0.118306351183064
"3528","57",6528,39.254633,-121.032528,"Census Tract 8.02, Nevada County, California",454500,3185,5.7,2.24,2.38,3.3,10.2,12.1,12.8,12.5,9.3,4.3,4.3,0,15.6,28,40.2,14.7,72.6,27.4,62689,87179,0.10894819466248
"3529","57",4348,39.337428,-120.968888,"Census Tract 9, Nevada County, California",333800,2563,3.9,2.32,1.99,5,4.7,15.9,25.5,22.1,9.7,5.6,4.2,9.2,16.9,34.9,25.1,11.1,72.6,27.4,40942,55268,0.41123683183769
"3530","57",2927,39.350581,-120.21317,"Census Tract 12.03, Nevada County, California",589400,3805,4.8,2.25,2.84,3.6,8.5,27.1,45.7,12.9,2,0.3,0,0,4.6,11.4,53.6,28.6,67.8,32.2,72150,77138,0.664126149802891
"3531","57",2832,39.337686,-120.248368,"Census Tract 12.04, Nevada County, California",530500,3874,4.3,2.34,1.76,0,13.4,25.6,18.1,23.4,10.5,5.1,0,3.6,6,24.2,40.7,21.7,62.6,37.4,79516,89219,0.648941662364481
"3532","57",4537,39.353704,-120.106176,"Census Tract 12.05, Nevada County, California",457000,2055,5,2.79,2.2,9.8,9.6,25.7,25.5,25.5,2.1,1.2,0,0,2.3,8.3,64.4,21.8,95.2,4.8,86534,99872,0.232603406326034
